tour_id,country,region,city,location,title,slug,slug_override,video_type,themes,filmed_date_iso,filmed_year,weather_summary,temp_f,temp_c,youtube_url,map_url,latitude,longitude,distance_label,distance_miles,distance_km,duration_label,duration_seconds,description_short,description_long,landmarks,keywords,status,thumbnail_path,
it-0235,Italy,Veneto,Venice,Venice,"Venice, Italy 4K 360 VR Tour",venice-360-tour-2024,,360-tour,"waterfront, island, world-heritage-site",2024-09-17,2024,,,,https://youtu.be/RXx8n9IZDl4,https://www.google.com/maps/d/edit?mid=1gpJJOadM_19AbzcgTOb9UtiWOSndr98&usp=sharing,45.4386177,12.3190095,,,,3:22:22,12142,"A 360° tour in Venice, Italy.",,,,ready,,"waterfront, island, world-heritage-site"
it-0236,Italy,Molise,Saepinum,Saepinum,"Saepinum, Italy 4K Roman Ruins Walking Tour (2022)",saepinum-day-walk-2022,,day-walk,"ancient-site, roman-ruins, archaeological-site",2022-07-21,2022,,,,https://youtu.be/Ac7Ykww2uSo,https://www.google.com/maps/d/edit?mid=1VXQa9Jpj32HiLMpSf6f5YRNKzIAHB9I&usp=sharing,41.4321306,14.6166839,,,,1:01:42,3702,"A daytime walk in Saepinum, Italy.",,,,ready,,"ancient-site, roman-ruins, archaeological-site"
it-0237,Italy,Sardinia,Alghero,Alghero,"Alghero, Italy 4K Evening Walk (2021)",alghero-evening-walk-2021,,evening-walk,coastal,2021-08-06,2021,,,,https://youtu.be/bn7pzk7J5vA,https://www.google.com/maps/d/edit?mid=1c6gKnZXQfvvRrE6AHbr_onNmdFJMn6xw&usp=sharing,40.5606927,8.3148206,,,,1:14:19,4459,"An evening walk in Alghero, Italy.",,,,ready,,coastal
it-0238,Italy,Sardinia,Alghero,Alghero,"Alghero, Italy 4K Bike Tour (2021)",alghero-bike-tour-2021,,bike-tour,coastal,2021-08-06,2021,,,,https://youtu.be/UUZhT6o6l68,https://www.google.com/maps/d/u/0/edit?mid=1-rvq66UcCfvojeEHHqUQozvtscBqEac&usp=sharing,40.5765779,8.3143655,,,,1:27:39,5259,"A bike tour in Alghero, Italy.",,,,ready,,coastal
it-0239,Italy,Sardinia,Alghero,Alghero,"Alghero, Italy 4K Walking Tour (2021)",alghero-day-walk-2021,,day-walk,coastal,2021-08-06,2021,,,,https://youtu.be/k79zvrEYm_g,https://www.google.com/maps/d/u/0/edit?mid=1nyoFG0SmusMdQ7YNrTRA6GAMdVeLxiM&usp=sharing,40.5604444,8.3146143,,,,1:23:03,4983,"A daytime walk in Alghero, Italy.",,,,ready,,coastal
it-0240,Italy,Sardinia,Cagliari,Cagliari,"Cagliari, Italy 4K Evening Walk (2021)",cagliari-evening-walk-2021,,evening-walk,coastal,2021-08-08,2021,,,,https://youtu.be/j_RkDWhWeds,https://www.google.com/maps/d/u/0/edit?mid=1tZgnk16VjK9qdWt7C81ohaQ86PQKr7h2&usp=sharing ,39.2194516,9.1090921,,,,1:04:41,3881,"An evening walk in Cagliari, Italy.",,,,ready,,coastal
it-0241,Italy,Sardinia,Cagliari,Cagliari,"Cagliari, Italy 4K Walking Tour (2021)",cagliari-day-walk-2021,,day-walk,coastal,2021-08-09,2021,,,,https://youtu.be/lMbCJA-svYM,https://www.google.com/maps/d/u/0/edit?mid=1jJ3XBEZByOV_tXectYLZXCO9lQSIb9JP&usp=sharing,39.2155302,9.1168379,,,,2:12:07,7927,"A daytime walk in Cagliari, Italy.",,,,ready,,coastal
it-0242,Italy,Lazio,Civita di Bagnoregio,Civita di Bagnoregio,"Civita di Bagnoregio, Italy 4K Walking Tour (2018)",civita-di-bagnoregio-day-walk-2018,,day-walk,"historic-center, old-town",2018-11-10,2018,,,,https://youtu.be/oEB3BBiIe3c,https://www.google.com/maps/d/u/0/edit?mid=1upu7pmtTixYt-mKDMzkP0nBUg40rdDt8&usp=sharing,42.6257148,12.1077845,,,,0:58:26,3506,"A daytime walk in Civita di Bagnoregio, Italy.",,,,ready,,"historic-center, old-town"
it-0243,Italy,Lazio,Civita di Bagnoregio,Civita di Bagnoregio,"Civita di Bagnoregio, Italy 4K Walking Tour (2021)",civita-di-bagnoregio-day-walk-2021,,day-walk,"historic-center, old-town",2021-08-02,2021,,,,https://youtu.be/vQBaN2kBrbk,https://www.google.com/maps/d/u/0/edit?mid=1XZbhYEHx-Hl-45ACUZW0VqGMuYVK-f38&usp=sharingg,42.6257582,12.1054552,,,,1:29:07,5347,"A daytime walk in Civita di Bagnoregio, Italy.",,,,ready,,"historic-center, old-town"
it-0244,Italy,Lazio,Civita di Bagnoregio,Civita di Bagnoregio,"Civita di Bagnoregio, Italy 4K Drone Tour",civita-di-bagnoregio-drone-tour,civita-di-bagnoregio-drone-tour,drone-tour,old-town,,,,,,https://youtu.be/Jy1_kcaZ2OY,,42.6278521,12.1139308,,,,0:02:15,135,"A drone tour in Civita di Bagnoregio, Italy.",,,,ready,,old-town
it-0245,Italy,Lazio,Garden of Ninfa,Garden of Ninfa,"Garden of Ninfa, Italy 4K Walking Tour (2019)",garden-of-ninfa-day-walk-2019,,day-walk,,2019-04-07,2019,,,,https://youtu.be/gr6NflJhcJo,https://www.google.com/maps/d/u/0/edit?mid=1RuRDoZJMEhRiiASNl4zVTOugV-oNMaW1&usp=sharing,41.5817991,12.9527506,,,,0:37:56,2276,"A daytime walk in Garden of Ninfa, Italy.",,,,ready,,
it-0246,Italy,Lazio,Garden of Ninfa,Garden of Ninfa,"Garden of Ninfa, Italy 4K Drone Tour",garden-of-ninfa-drone-tour-2019,,drone-tour,,2019-04-07,2019,,,,https://youtu.be/7nzu9k78jWU,,41.5814282,12.9543214,,,,0:02:37,157,"A drone tour in Garden of Ninfa, Italy.",,,,ready,,
it-0247,Italy,Lazio,Hadrian's Villa,Hadrian's Villa,"Hadrian's Villa, Italy 4K Roman Ruins Walking Tour (2021)",hadrian-s-villa-day-walk-2021,,day-walk,"ancient-site, roman-ruins, archaeological-site",2021-05-22,2021,,,,https://youtu.be/8IzED5n3uZs,https://www.google.com/maps/d/u/0/edit?mid=1yT_ZFnZWcVcESX7ZUgeOhEavrxRpIKT2&usp=sharing,41.9433265,12.7736595,,,,1:49:50,6590,"A daytime walk in Hadrian's Villa, Italy.",,,,ready,,"ancient-site, roman-ruins, archaeological-site"
it-0248,Italy,Lazio,Ostia Antica,Ostia Antica,"Ostia Antica, Italy 4K Roman Ruins Walking Tour (2021)",ostia-antica-day-walk-2021,,day-walk,"ancient-site, roman-ruins, archaeological-site",2021-07-02,2021,,,,https://youtu.be/l7vuIzECnak,https://www.google.com/maps/d/edit?mid=1uaQucdphDzFwOY0i3eJtKwyevooC8qea&usp=sharing,41.758173,12.2975406,,,,2:41:30,9690,"A daytime walk in Ostia Antica, Italy.",,,,ready,,"ancient-site, roman-ruins, archaeological-site"
it-0249,Italy,Lazio,Ponza,Ponza,"Ponza, Italy 4K 7am Island Tour Walking Tour (2018)",ponza-morning-day-walk-2018,ponza-morning-day-walk-2018,day-walk,"coastal, island",2018-06-23,2018,,,,https://youtu.be/UMVJxk98lzI,,40.8963219,12.9589168,,,,0:35:52,2152,"A daytime walk in Ponza, Italy.",,,,ready,,"coastal, island"
it-0250,Italy,Lazio,Ponza,Ponza,"Ponza, Italy 4K 10am Island Tour Walking Tour (2018)",ponza-day-walk-2018,ponza-day-walk-2018,day-walk,"coastal, island",2018-06-23,2018,,,,https://youtu.be/TGgTcCfNHww,,40.8961575,12.9589919,,,,0:52:59,3179,"A daytime walk in Ponza, Italy.",,,,ready,,"coastal, island"
it-0251,Italy,Lazio,Ponza,Ponza,"Ponza, Italy 4K 7pm Island Tour Walking Tour (2018)",ponza-evening-walk-2018,ponza-evening-walk-2018,day-walk,"coastal, island",2018-06-22,2018,,,,https://youtu.be/3FrvtihiLJk,,40.8959953,12.9590703,,,,0:43:51,2631,"A daytime walk in Ponza, Italy.",,,,ready,,"coastal, island"
it-0252,Italy,Lazio,Ponza,Ponza,"Ponza, Italy 4K 10pm Island Tour Walking Tour (2018)",ponza-night-walk-2018,ponza-night-walk-2018,day-walk,"coastal, waterfront, island",2018-06-22,2018,,,,https://youtu.be/8wYWSz_azdM,,40.8958275,12.9591446,,,,0:27:21,1641,"A daytime walk in Ponza, Italy.",,,,ready,,"coastal, waterfront, island"
it-0253,Italy,Lazio,Ponza,Ponza,"Ponza, Italy 4K Boat Tour",ponza-boat-tour,ponza-boat-tour,boat-tour,"coastal, waterfront, island",,,,,,https://youtu.be/Mh-MCn-keZE,,40.8949412,12.9614996,,,,0:02:11,131,"A boat tour in Ponza, Italy.",,,,ready,,"coastal, waterfront, island"
it-0254,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Walking Tour (No Captions) (2017)",rome-day-walk-2017,,day-walk,"historic-center, world-heritage-site",2017-10-21,2017,,,,https://youtu.be/b-1GGWLJMNM,https://www.google.com/maps/d/u/0/edit?mid=1I9lRn35kUgjYEWKL4RwVAAV59xJygUyB&usp=sharing,41.9117029,12.4761122,,,,5:51:01,21061,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0255,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Walking Tour (2017)",rome-day-walk-with-captions-2017,rome-day-walk-with-captions-2017,day-walk,"historic-center, world-heritage-site",2017-10-21,2017,,,,https://youtu.be/vK928kqYUPI,https://www.google.com/maps/d/u/0/edit?mid=1I9lRn35kUgjYEWKL4RwVAAV59xJygUyB&usp=sharing,41.9116265,12.4757739,,,,5:53:00,21180,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0256,Italy,lazio,Rome,Rome,"Rome, Italy 4K Castel Sant'Angelo Tour Walking Tour (2021)",rome-castel-sant-angelo-day-walk-2021,rome-castel-sant-angelo-day-walk-2021,day-walk,"historic-center, world-heritage-site",2021-07-03,2021,,,,https://youtu.be/idVpTd_QWpQ,https://www.google.com/maps/d/u/0/edit?mid=1-wbUMcY_C8zh6jBctkN3HuYWpISGGS4&usp=sharing,41.9006306,12.4665596,,,,0:12:15,735,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0257,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Circus Maximus Bike Tour (2020)",rome-circus-maximus-bike-tour-2020,rome-circus-maximus-bike-tour-2020,bike-tour,"ancient-site, roman-ruins, amphitheater, historic-center, world-heritage-site",2020-06-03,2020,,,,https://youtu.be/0yoFn9d_lmo,,41.8873167,12.4828138,,,,0:09:44,584,"A bike tour in Rome, Italy.",,,,ready,,"ancient-site, roman-ruins, amphitheater, historic-center, world-heritage-site"
it-0258,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Colosseum Walking Tour (2017)",rome-colosseum-day-walk-2017,rome-colosseum-day-walk-2017,day-walk,"ancient-site, roman-ruins, archaeological-site, amphitheater, historic-center, world-heritage-site",2017-09-23,2017,,,,https://youtu.be/eJeF7hDB0UA,,41.891281,12.4912091,,,,1:00:06,3606,"A daytime walk in Rome, Italy.",,,,ready,,"ancient-site, roman-ruins, archaeological-site, amphitheater, historic-center, world-heritage-site"
it-0259,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Walking Tour (Part 1) (2017)",rome-day-walk-part-1-2017,rome-day-walk-part-1-2017,day-walk,"historic-center, world-heritage-site",2017-10-21,2017,,,,https://youtu.be/Qi6IjV1EyUM,,41.9116662,12.4759486,,,,0:13:58,838,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0260,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Walking Tour (Part 2) (2017)",rome-day-walk-part-2-2017,rome-day-walk-part-2-2017,day-walk,"historic-center, world-heritage-site",2017-10-21,2017,,,,https://youtu.be/8JwhEk8RqMA,,41.9059569,12.4821488,,,,0:15:19,919,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0261,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Walking Tour (Part 3) (2017)",rome-day-walk-part-3-2017,rome-day-walk-part-3-2017,day-walk,"historic-center, world-heritage-site",2017-10-21,2017,,,,https://youtu.be/YpnSAhs4hUY,,41.9008714,12.4833462,,,,0:21:10,1270,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0262,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Walking Tour (Part 4) (2017)",rome-day-walk-part-4-2017,rome-day-walk-part-4-2017,day-walk,"historic-center, world-heritage-site",2017-10-21,2017,,,,https://youtu.be/f8gCtF5J6RA,,41.8992769,12.476872,,,,0:15:17,917,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0263,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Walking Tour (Part 5) (2017)",rome-day-walk-part-5-2017,rome-day-walk-part-5-2017,day-walk,"historic-center, world-heritage-site",2017-10-21,2017,,,,https://youtu.be/xmC4B69Wh74,,41.8999096,12.4730131,,,,0:22:38,1358,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0264,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Appian Way Bike Tour (2020)",rome-appian-way-bike-tour-2020,rome-appian-way-bike-tour-2020,bike-tour,"ancient-site, roman-ruins, historic-center, world-heritage-site",2020-06-07,2020,,,,https://youtu.be/6n5Fq24C5D0,https://www.google.com/maps/d/u/0/edit?mid=1L0sfbXkYbiiVuQKL_omc_ul9X1QI9vc&usp=sharing,41.8738724,12.5013464,,,,1:04:12,3852,"A bike tour in Rome, Italy.",,,,ready,,"ancient-site, roman-ruins, historic-center, world-heritage-site"
it-0265,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Appian Way Bike Tour (2021)",rome-appian-way-bike-tour-2021,rome-appian-way-bike-tour-2021,bike-tour,"ancient-site, roman-ruins, historic-center, world-heritage-site",2021-05-08,2021,,,,https://youtu.be/ogWKnHSTEN0,https://www.google.com/maps/d/u/0/edit?mid=1Umbv7t9GdQfY9JjIjO7eYEKsf2ZZM2L1&usp=sharing ,41.8562591,12.5160377,,,,1:35:49,5749,"A bike tour in Rome, Italy.",,,,ready,,"ancient-site, roman-ruins, historic-center, world-heritage-site"
it-0266,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Appian Way Bike Fail",rome-appian-way-bike-fail,rome-appian-way-bike-fail,bike-tour,"ancient-site, roman-ruins, historic-center, world-heritage-site",,,,,,https://youtu.be/hffiybSPmEg,,41.8541848,12.5182906,,,,0:00:50,50,"A bike tour in Rome, Italy.",,,,ready,,"ancient-site, roman-ruins, historic-center, world-heritage-site"
it-0267,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Roman Forum & Palatine Hill Walking Tour (2022)",rome-roman-forum-palatine-hill-day-walk-2022,rome-roman-forum-palatine-hill-day-walk-2022,day-walk,"ancient-site, roman-ruins, archaeological-site, historic-center, world-heritage-site",2022-05-13,2022,,,,https://youtu.be/SkCV7czZq6U,https://www.google.com/maps/d/edit?mid=1N9ZEPfoVwgd0L_T74AP5XW5RbxVw4y0&usp=sharing,41.8924578,12.4836154,,,,3:09:04,11344,"A daytime walk in Rome, Italy.",,,,ready,,"ancient-site, roman-ruins, archaeological-site, historic-center, world-heritage-site"
it-0268,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Roman Forum Narrated Walking Tour (2017)",rome-roman-forum-narrated-day-walk-2017,rome-roman-forum-narrated-day-walk-2017,day-walk,"ancient-site, roman-ruins, archaeological-site, historic-center, world-heritage-site",2017-09-23,2017,,,,https://youtu.be/k4P5W1DKTBI,https://www.google.com/maps/d/u/0/edit?mid=1aWn5IgwI9hf1TuPa99xjYkA7q7NegYsK&usp=sharing,41.8906296,12.4886765,,,,0:51:01,3061,"A daytime walk in Rome, Italy.",,,,ready,,"ancient-site, roman-ruins, archaeological-site, historic-center, world-heritage-site"
it-0269,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Roman Forum Walking Tour (2017)",rome-roman-forum-day-walk-2017,rome-roman-forum-day-walk-2017,day-walk,"ancient-site, roman-ruins, archaeological-site, historic-center, world-heritage-site",2017-09-23,2017,,,,https://youtu.be/hWHr-RlJqWU,https://www.google.com/maps/d/u/0/edit?mid=1zblmrgzjiTz116610RVyEwLVx5pv1XM&usp=sharing,41.890547,12.4883194,,,,0:49:45,2985,"A daytime walk in Rome, Italy.",,,,ready,,"ancient-site, roman-ruins, archaeological-site, historic-center, world-heritage-site"
it-0270,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Mouth of Truth Tour Walking Tour",rome-mouth-of-truth-day-walk,rome-mouth-of-truth-day-walk,day-walk,"historic-center, world-heritage-site",2021-07-04,2021,,,,https://youtu.be/juymjYFvrHE,https://www.google.com/maps/d/u/0/edit?mid=1VnN7CvKaICjlpMj40ucMv7mX-snhvY0&usp=sharing,41.888247,12.4814571,,,,0:08:03,483,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0271,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Palatine Hill Walking Tour",rome-palatine-hill-day-walk-2018,rome-palatine-hill-day-walk-2018,day-walk,"ancient-site, roman-ruins, archaeological-site, historic-center, world-heritage-site",,,,,,https://youtu.be/JeApHXIiLbo,https://www.google.com/maps/d/u/0/edit?mid=1dq7VnoZkQSZ7QXrUfgw5XlIQsnftWps&usp=sharing,41.8878059,12.4899421,,,,0:55:46,3346,"A daytime walk in Rome, Italy.",,,,ready,,"ancient-site, roman-ruins, archaeological-site, historic-center, world-heritage-site"
it-0272,Italy,lazio,Rome,Rome,"Rome, Italy 4K Pantheon Morning Walking Tour (2024)",rome-pantheon-morning-walk-2024,rome-pantheon-morning-walk-2024,day-walk,"historic-center, world-heritage-site",2024-05-20,2024,,,,https://youtu.be/hF6H5B-uCiQ,https://www.google.com/maps/d/u/0/edit?mid=18WwTKfn9TasPd0ZjMuuFMRzzACVNcWI&usp=sharing,41.8993435,12.4771012,,,,0:28:27,1707,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0273,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Pantheon at Night (2024)",rome-pantheon-evening-walk-2024,rome-pantheon-evening-walk-2024,evening-walk,"historic-center, world-heritage-site",2024-05-17,2024,,,,https://youtu.be/q_Qv2y_CZk8,,41.899423,12.4773948,,,,0:15:24,924,"An evening walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0274,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Piazza Navona Morning Walking Tour (2024)",rome-piazza-navona-morning-walk-2024,rome-piazza-navona-morning-walk-2024,day-walk,"historic-center, world-heritage-site",2024-05-17,2024,,,,https://youtu.be/62bQ8idpEPw,https://www.google.com/maps/d/u/0/edit?mid=1Fu2vo2IFtocv0jC2gmSm4Wd4xG-qilY&usp=sharing ,41.8991898,12.4737981,,,,0:14:02,842,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0275,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Piazza Navona Market Walking Tour (2019)",rome-piazza-navona-market-day-walk-2019,rome-piazza-navona-market-day-walk-2019,day-walk,"historic-center, world-heritage-site",2019-01-06,2019,,,,https://youtu.be/8VoZDct2OwI,,41.8985779,12.4731436,,,,0:30:06,1806,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0276,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Piazza Navona Evening Walk (2024)",rome-piazza-navona-evening-walk-2024,rome-piazza-navona-evening-walk-2024,evening-walk,"historic-center, world-heritage-site",2024-05-17,2024,,,,https://youtu.be/iqc8-eAmn-8,https://www.google.com/maps/d/u/0/edit?mid=12x-3W0Z2PYg0aLXs5zUmXwle7MmJE0A&usp=sharing,41.9004001,12.4731542,,,,0:14:12,852,"An evening walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0277,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Piazza Navona Bike Tour (2020)",rome-piazza-navona-bike-tour-2020,rome-piazza-navona-bike-tour-2020,bike-tour,"historic-center, world-heritage-site",2020-06-03,2020,,,,https://youtu.be/w2NDmdP5KZc,,41.900291,12.4731482,,,,0:05:04,304,"A bike tour in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0278,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Walking Tour (2022)",rome-day-walk-2022,rome-day-walk-2022,day-walk,"historic-center, world-heritage-site",2021-05-14,2021,,,,https://youtu.be/uOJkVLwnCNI,https://www.google.com/maps/d/edit?mid=1zzTsqE1ZSlkRA2KBlw5AXWGo9kHsJr0&usp=sharing,41.9057728,12.4820791,,,,3:50:43,13843,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0279,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Walking Tour (2024)",rome-day-walk-2024,,day-walk,"historic-center, world-heritage-site",2024-05-17,2024,,,,https://youtu.be/--v8TDp92Q0,https://www.google.com/maps/d/u/0/edit?mid=1wJj13at34jAU1c5G4p6r7o8WNvOVRZo&usp=sharing,41.9058746,12.4823795,,,,7:09:54,25794,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0280,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Bike Tour (2020)",rome-bike-tour-2020,,bike-tour,"historic-center, world-heritage-site",2020-10-10,2020,,,,https://youtu.be/bdjUv2ctBQ4,https://www.google.com/maps/d/edit?mid=1b8ijRiT1cFCQRhivU21R1rWqZ7q_fdBp&usp=sharing,41.9109731,12.4762523,,,,2:58:02,10682,"A bike tour in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0281,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Tiber River Bike Tour (2020)",rome-tiber-river-bike-tour-2020,rome-tiber-river-bike-tour-2020,bike-tour,"waterfront, historic-center, world-heritage-site",2020-06-06,2020,,,,https://youtu.be/GXTW_mIC2po,https://www.google.com/maps/d/u/0/edit?mid=1BTJqayI7Hitrm3GTr8pup0SVvgS5ZAN3&usp=sharing,41.8838218,12.4739003,,,,0:51:32,3092,"A bike tour in Rome, Italy.",,,,ready,,"waterfront, historic-center, world-heritage-site"
it-0282,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Aqueduct Park Bike Tour (2020)",rome-aqueduct-park-bike-tour-2020,rome-aqueduct-park-bike-tour-2020,bike-tour,"historic-center, world-heritage-site",2020-06-07,2020,,,,https://youtu.be/CDRwAU-Nz9o,https://www.google.com/maps/d/u/0/edit?mid=1mKWdrx-QZxrEMtVBXzNpbP38n7d1XMQ&usp=sharing,41.8449126,12.559745,,,,0:27:54,1674,"A bike tour in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0283,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Morning Walking Tour (2019)",rome-day-walk-2019,,day-walk,"historic-center, world-heritage-site",2019-01-06,2019,,,,https://youtu.be/x-Cgkgj5KR0,,41.9060186,12.4832216,,,,0:23:14,1394,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0284,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Evening Walk (2020)",rome-evening-walk-2020,,evening-walk,"historic-center, world-heritage-site",2020-10-10,2020,,,,https://youtu.be/Gy6fDx9L-zk,https://www.google.com/maps/d/u/0/edit?mid=1spT_-8M06l61T3wjC6B2JXzctCXpZaAD&usp=sharing,41.9018613,12.466431,,,,2:37:54,9474,"An evening walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0285,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Evening Walk (2021)",rome-evening-walk-2021,,evening-walk,"historic-center, world-heritage-site",2021-07-03,2021,,,,https://youtu.be/PrkU8ECRxZ8,https://www.google.com/maps/d/u/0/edit?mid=154yzADm7vY-e06NMUkeCsbW4-g29yUKB&usp=sharing,41.9007461,12.4836954,,,,2:38:36,9516,"An evening walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0286,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Evening Walk (2022)",rome-evening-walk-2022,,evening-walk,"historic-center, world-heritage-site",2022-05-13,2022,,,,https://youtu.be/ZEFUaNTUa6g,https://www.google.com/maps/d/u/0/edit?mid=1gK-qAeMG1uxLYZYkLHOz53QL7IcTFTUK&usp=sharing,41.9008659,12.4836552,,,,2:27:20,8840,"An evening walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0287,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Evening Walk (2024)",rome-evening-walk-2024,,evening-walk,"historic-center, world-heritage-site",2024-05-17,2024,,,,https://youtu.be/ew3skC_9FZI,https://www.google.com/maps/d/u/0/edit?mid=1eyBMsjugacCiAvKt0JmBVP72F0YKgyU&usp=sharing ,41.9061248,12.4831326,,,,4:38:20,16700,"An evening walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0288,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Spanish Steps Morning Walking Tour (2024)",rome-spanish-steps-morning-walk-2024,rome-spanish-steps-morning-walk-2024,day-walk,"historic-center, world-heritage-site",2024-05-17,2024,,,,https://youtu.be/95F8FE9pWr0,https://www.google.com/maps/d/u/0/edit?mid=1WEOUF9FLMxMBk2DVOW_ymIUZhrLrvVs&usp=sharing,41.9057158,12.4823198,,,,0:18:17,1097,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0289,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Trastevere Evening Walk (2021)",rome-trastevere-evening-walk-2021,rome-trastevere-evening-walk-2021,evening-walk,"historic-center, world-heritage-site",2021-07-04,2021,,,,https://youtu.be/ZIiOwKETKA8,https://www.google.com/maps/d/u/0/edit?mid=1-r7eTZ8swFQuXbPeBuiqKtPKCHTbiscn&usp=sharing,41.8923688,12.4707617,,,,0:38:04,2284,"An evening walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0290,Italy,lazio,Rome,Rome,"Rome, Italy 4K Trevi Fountain Morning Walking Tour (2024)",rome-trevi-fountain-morning-walk-2024,rome-trevi-fountain-morning-walk-2024,day-walk,"historic-center, world-heritage-site",2024-05-20,2024,,,,https://youtu.be/ijlCQwlvPpw,https://www.google.com/maps/d/u/0/edit?mid=1e1DU7QnfTK7YJ9ptg3bIKUXZs3Po_Cg&usp=sharing ,41.9010582,12.4835467,,,,0:13:33,813,"A daytime walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0291,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Trevi Fountain at Night (2024)",rome-trevi-fountain-evening-walk-2024,rome-trevi-fountain-evening-walk-2024,evening-walk,"historic-center, world-heritage-site",2024-05-17,2024,,,,https://youtu.be/QF4oUSToWKw,,41.9009347,12.4830582,,,,0:11:41,701,"An evening walk in Rome, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0292,Italy,Lazio,Rome,Rome,"Rome, Italy 4K Colosseum 360 VR Tour",rome-colosseum-360-tour-2024,rome-colosseum-360-tour-2024,360-tour,"ancient-site, roman-ruins, archaeological-site, amphitheater, world-heritage-site",2024-05-20,2024,,,,https://youtu.be/4IRFPVRM7_Y,https://www.google.com/maps/d/u/0/edit?mid=1gDUgNZ4VAkKHBNo7HmKJXdHDoB3CDWw&usp=sharing,41.8905933,12.4906915,,,,0:59:54,3594,"A 360° tour in Rome, Italy.",,,,ready,,"ancient-site, roman-ruins, archaeological-site, amphitheater, world-heritage-site"
